Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2011-04-13,11.96500015258789,12.005000114440918,11.875714302062988,12.004643440246582,10.13762378692627,346220000,AAPL
2011-04-14,11.95714282989502,12.0,11.859286308288574,11.872142791748049,10.025732040405272,301800800,AAPL
2011-04-15,11.903571128845217,11.915714263916016,11.671428680419922,11.69499969482422,9.876141548156738,453605600,AAPL
2011-04-18,11.646429061889648,11.865357398986816,11.434286117553713,11.85178565979004,10.008541107177734,609898800,AAPL
2011-04-19,11.896429061889648,12.070713996887209,11.84678554534912,12.066429138183594,10.189799308776855,419378400,AAPL
2011-04-20,12.268214225769045,12.348214149475098,12.196429252624512,12.228928565979004,10.327024459838867,700666400,AAPL
2011-04-21,12.678570747375488,12.68321418762207,12.447142601013184,12.524999618530272,10.577054023742676,753810400,AAPL
2011-04-25,12.5121431350708,12.633929252624512,12.510713577270508,12.607500076293944,10.64671802520752,266546000,AAPL
2011-04-26,12.62928581237793,12.678214073181152,12.47678565979004,12.515000343322754,10.568610191345217,338800000,AAPL
2011-04-27,12.579999923706056,12.583929061889648,12.396429061889648,12.505356788635254,10.560463905334473,356213200,AAPL
2011-04-28,12.36392879486084,12.491070747375488,12.34000015258789,12.383929252624512,10.45792293548584,360959200,AAPL
2011-04-29,12.385000228881836,12.641071319580078,12.381071090698242,12.504643440246582,10.55986213684082,1006345200,AAPL
2011-05-02,12.490714073181152,12.516785621643066,12.339285850524902,12.367142677307127,10.443747520446776,442713600,AAPL
2011-05-03,12.428214073181152,12.496070861816406,12.343570709228516,12.435713768005373,10.501652717590332,313348000,AAPL
2011-05-04,12.437856674194336,12.565357208251951,12.38857078552246,12.48464298248291,10.542974472045898,389250400,AAPL
2011-05-05,12.442856788635254,12.533928871154783,12.358928680419922,12.383929252624512,10.45792293548584,335969200,AAPL
2011-05-06,12.48892879486084,12.5,12.364643096923828,12.380714416503906,10.455209732055664,280134400,AAPL
2011-05-09,12.42357063293457,12.471428871154783,12.376070976257324,12.41428565979004,10.483556747436523,204747200,AAPL
2011-05-10,12.460356712341309,12.48892879486084,12.380714416503906,12.48035717010498,10.539350509643556,282091600,AAPL
2011-05-11,12.46500015258789,12.5,12.329999923706056,12.401070594787598,10.47239589691162,336000000,AAPL
2011-05-12,12.36142921447754,12.397143363952637,12.223929405212402,12.3774995803833,10.45249366760254,322000000,AAPL
2011-05-13,12.345000267028809,12.366070747375488,12.155357360839844,12.160714149475098,10.26942253112793,326116000,AAPL
2011-05-16,12.114286422729492,12.186429023742676,11.878570556640623,11.903571128845217,10.05226993560791,449775200,AAPL
2011-05-17,11.85714340209961,12.005000114440918,11.811785697937012,12.005000114440918,10.13792896270752,452334400,AAPL
2011-05-18,12.016785621643066,12.180356979370115,12.0,12.138214111328123,10.250423431396484,334776400,AAPL
2011-05-19,12.217143058776855,12.228928565979004,12.095356941223145,12.161786079406738,10.270325660705566,261170000,AAPL
2011-05-20,12.127142906188965,12.176786422729492,11.96500015258789,11.972143173217772,10.11017894744873,337968400,AAPL
2011-05-23,11.784643173217772,11.999285697937012,11.765000343322754,11.942856788635254,10.08544921875,383600000,AAPL
2011-05-24,11.98214340209961,11.996429443359377,11.833571434020996,11.86392879486084,10.018795013427734,321927200,AAPL
2011-05-25,11.90821361541748,12.091428756713867,11.887499809265137,12.027856826782228,10.15722942352295,294224000,AAPL
2011-05-26,11.998929023742676,12.03178596496582,11.943928718566896,11.964285850524902,10.103541374206545,222560800,AAPL
2011-05-27,11.95714282989502,12.05821418762207,11.939642906188965,12.0503568649292,10.176222801208496,203599200,AAPL
2011-05-31,12.182143211364746,12.422499656677246,12.178570747375488,12.422499656677246,10.49049186706543,417754400,AAPL
2011-06-01,12.459643363952637,12.57607078552246,12.308929443359377,12.339642524719238,10.420524597167969,554682800,AAPL
2011-06-02,12.375,12.427857398986816,12.296428680419922,12.360713958740234,10.438318252563477,338783200,AAPL
2011-06-03,12.256428718566896,12.333213806152344,12.214642524719238,12.265713691711426,10.35809326171875,313250000,AAPL
2011-06-06,12.346428871154783,12.39464282989502,12.064642906188965,12.072856903076172,10.195229530334473,461941200,AAPL
2011-06-07,12.077500343322754,12.079285621643066,11.853570938110352,11.85857105255127,10.014269828796388,529785200,AAPL
2011-06-08,11.849286079406738,11.95714282989502,11.808929443359377,11.865714073181152,10.020302772521973,333723600,AAPL
2011-06-09,11.901785850524902,11.916786193847656,11.8125,11.838929176330566,9.9976806640625,275088800,AAPL
2011-06-10,11.805356979370115,11.845000267028809,11.625356674194336,11.639286041259766,9.829090118408203,433955200,AAPL
2011-06-13,11.685713768005373,11.725357055664062,11.60964298248291,11.66428565979004,9.850200653076172,329473200,AAPL
2011-06-14,11.785714149475098,11.901785850524902,11.76107120513916,11.872857093811035,10.02633285522461,334569200,AAPL
2011-06-15,11.776785850524902,11.796428680419922,11.602856636047363,11.66964340209961,9.854726791381836,399196000,AAPL
2011-06-16,11.675000190734863,11.738571166992188,11.368928909301758,11.6128568649292,9.806771278381348,510591200,AAPL
2011-06-17,11.749643325805664,11.758929252624512,11.40571403503418,11.437856674194336,9.658991813659668,615020000,AAPL
2011-06-20,11.334285736083984,11.346428871154783,11.089285850524902,11.261428833007812,9.50999927520752,640645600,AAPL
2011-06-21,11.3100004196167,11.635713577270508,11.257143020629885,11.617856979370115,9.810995101928713,493382400,AAPL
2011-06-22,11.6128568649292,11.746429443359377,11.51357078552246,11.521785736083984,9.729862213134766,390583200,AAPL
2011-06-23,11.390713691711426,11.846071243286133,11.36142921447754,11.82964324951172,9.989843368530272,559759200,AAPL
2011-06-24,11.834643363952637,11.89821434020996,11.610357284545898,11.655357360839844,9.842663764953612,439807200,AAPL
2011-06-27,11.6996431350708,11.925000190734863,11.6875,11.85857105255127,10.014269828796388,339813600,AAPL
2011-06-28,11.916070938110352,12.024999618530272,11.908571243286133,11.973570823669434,10.1113862991333,294299600,AAPL
2011-06-29,12.001428604125977,12.013214111328123,11.852856636047363,11.93000030517578,10.074589729309082,352545200,AAPL
2011-06-30,11.953571319580078,12.004643440246582,11.8871431350708,11.988213539123535,10.123751640319824,322954800,AAPL
2011-07-01,11.998213768005373,12.26785659790039,11.935713768005373,12.259285926818848,10.35266399383545,435313200,AAPL
2011-07-05,12.25,12.493928909301758,12.23214340209961,12.479642868041992,10.53874683380127,355054000,AAPL
2011-07-06,12.462499618530272,12.646429061889648,12.38249969482422,12.562856674194336,10.609021186828612,444626000,AAPL
2011-07-07,12.666786193847656,12.785714149475098,12.64285659790039,12.757143020629885,10.773088455200195,399663600,AAPL
2011-07-08,12.619285583496094,12.85714340209961,12.578571319580078,12.84678554534912,10.848791122436523,489633200,AAPL
2011-07-11,12.726428985595703,12.848929405212402,12.600713729858398,12.64285659790039,10.676579475402832,442674400,AAPL
2011-07-12,12.626070976257324,12.774286270141602,12.450714111328123,12.633929252624512,10.66904354095459,451609200,AAPL
2011-07-13,12.797499656677246,12.85714340209961,12.727856636047363,12.786429405212402,10.797822952270508,391638800,AAPL
2011-07-14,12.893214225769045,12.914643287658691,12.726428985595703,12.77750015258789,10.790282249450684,430533600,AAPL
2011-07-15,12.89892864227295,13.035714149475098,12.827500343322754,13.032856941223145,11.005925178527832,484467200,AAPL
2011-07-18,13.051071166992188,13.380356788635254,13.045714378356934,13.350000381469728,11.273746490478516,572653200,AAPL
2011-07-19,13.5,13.52321434020996,13.332857131958008,13.458929061889648,11.36573314666748,819145600,AAPL
2011-07-20,14.147143363952637,14.15250015258789,13.785714149475098,13.817856788635254,11.668835639953612,941340400,AAPL
2011-07-21,13.819643020629885,13.930713653564451,13.71071434020996,13.831786155700684,11.6806001663208,526534400,AAPL
2011-07-22,13.868571281433104,14.108928680419922,13.848214149475098,14.046428680419922,11.861860275268556,516728800,AAPL
2011-07-25,13.941070556640623,14.285714149475098,13.914999961853027,14.23214340209961,12.018696784973145,589806000,AAPL
2011-07-26,14.285714149475098,14.446429252624512,14.274286270141602,14.407500267028809,12.166778564453123,476582400,AAPL
2011-07-27,14.306785583496094,14.380000114440918,14.005356788635254,14.021071434020996,11.840452194213867,659324400,AAPL
2011-07-28,13.98642921447754,14.178214073181152,13.861785888671877,13.993571281433104,11.817224502563477,594034000,AAPL
2011-07-29,13.84428596496582,14.112500190734863,13.714285850524902,13.945713996887209,11.776810646057127,632584400,AAPL
2011-08-01,14.206428527832031,14.26785659790039,14.013214111328123,14.16964340209961,11.965911865234377,612836000,AAPL
2011-08-02,14.201786041259766,14.21071434020996,13.869643211364746,13.889642715454102,11.72946071624756,639539600,AAPL
2011-08-03,13.963570594787598,14.055356979370115,13.651429176330566,14.020357131958008,11.83984661102295,732508000,AAPL
2011-08-04,13.907500267028809,13.975713729858398,13.47678565979004,13.477499961853027,11.381414413452148,871407600,AAPL
2011-08-05,13.587142944335938,13.696429252624512,12.948928833007812,13.343570709228516,11.268317222595217,1204590800,AAPL
2011-08-08,12.917499542236328,13.134642601013184,12.60785675048828,12.614643096923828,10.652754783630373,1143833600,AAPL
2011-08-09,12.903571128845217,13.378929138183594,12.678570747375488,13.357500076293944,11.280076026916504,1082583600,AAPL
2011-08-10,13.255356788635254,13.380356788635254,12.946429252624512,12.98892879486084,10.968827247619627,878656800,AAPL
2011-08-11,13.23285675048828,13.408928871154783,13.025713920593262,13.346428871154783,11.270729064941406,741969200,AAPL
2011-08-12,13.5024995803833,13.558570861816406,13.365357398986816,13.463929176330566,11.369955062866213,528976000,AAPL
2011-08-15,13.55821418762207,13.748929023742676,13.503213882446287,13.693214416503906,11.563580513000488,460544000,AAPL
2011-08-16,13.625714302062988,13.69178581237793,13.430713653564451,13.588570594787598,11.475213050842283,498750000,AAPL
2011-08-17,13.653928756713867,13.73285675048828,13.5,13.587142944335938,11.474003791809082,442061200,AAPL
2011-08-18,13.244285583496094,13.308929443359377,12.906070709228516,13.073213577270508,11.040005683898926,851435200,AAPL
2011-08-19,12.934642791748049,13.10714340209961,12.714285850524902,12.715356826782228,10.737804412841797,775888400,AAPL
2011-08-22,13.018214225769045,13.031429290771484,12.681785583496094,12.729999542236328,10.750167846679688,535315200,AAPL
2011-08-23,12.867856979370115,13.34428596496582,12.75,13.342857360839844,11.26771354675293,656835200,AAPL
2011-08-24,13.338213920593262,13.53428554534912,13.235713958740234,13.4350004196167,11.345524787902832,626267600,AAPL
2011-08-25,13.03857135772705,13.408928871154783,13.035714149475098,13.347143173217772,11.271331787109377,871346000,AAPL
2011-08-26,13.256071090698242,13.70714282989502,13.242856979370115,13.699286460876465,11.568708419799805,641477200,AAPL
2011-08-29,13.863571166992188,13.98214340209961,13.85714340209961,13.927499771118164,11.761425971984863,405269200,AAPL
2011-08-30,13.866070747375488,13.994285583496094,13.793213844299316,13.928214073181152,11.76203155517578,417922400,AAPL
2011-08-31,13.948928833007812,14.002857208251951,13.637857437133787,13.743928909301758,11.606406211853027,522586400,AAPL
2011-09-01,13.77928638458252,13.833571434020996,13.597143173217772,13.608214378356934,11.491798400878906,343725200,AAPL
2011-09-02,13.383570671081545,13.5,13.279643058776855,13.358928680419922,11.281285285949709,438939200,AAPL
2011-09-06,13.120356559753418,13.583213806152344,13.088570594787598,13.562143325805664,11.45289421081543,509698000,AAPL
2011-09-07,13.770000457763672,13.771429061889648,13.64285659790039,13.711786270141602,11.579262733459473,350576800,AAPL
2011-09-08,13.657142639160156,13.878929138183594,13.653928756713867,13.71928596496582,11.58559799194336,416158400,AAPL
2011-09-09,13.711786270141602,13.785714149475098,13.39357089996338,13.48142910003662,11.384735107421877,564813200,AAPL
2011-09-12,13.321429252624512,13.602856636047363,13.282142639160156,13.569286346435549,11.458924293518066,467832400,AAPL
2011-09-13,13.647856712341309,13.793213844299316,13.58035659790039,13.73642921447754,11.600072860717772,440560400,AAPL
2011-09-14,13.822142601013184,14.00749969482422,13.777142524719238,13.903571128845217,11.741220474243164,534724400,AAPL
2011-09-15,13.979642868041992,14.059286117553713,13.925000190734863,14.03428554534912,11.851606369018556,417818800,AAPL
2011-09-16,14.126428604125977,14.303570747375488,14.108214378356934,14.303570747375488,12.079011917114258,698513200,AAPL
2011-09-19,14.178570747375488,14.758213996887209,14.114286422729492,14.70107078552246,12.414690017700195,823860800,AAPL
2011-09-20,14.83035659790039,15.102143287658691,14.685357093811035,14.766071319580078,12.469582557678224,775754000,AAPL
2011-09-21,14.987142562866213,15.056785583496094,14.714285850524902,14.71928596496582,12.430072784423828,605976000,AAPL
2011-09-22,14.322500228881836,14.636428833007812,14.16785717010498,14.350713729858398,12.118823051452637,968480800,AAPL
2011-09-23,14.295714378356934,14.526429176330566,14.280357360839844,14.439286231994627,12.193620681762695,546277200,AAPL
2011-09-26,14.28071403503418,14.427857398986816,13.975000381469728,14.39892864227295,12.159540176391602,812876400,AAPL
2011-09-27,14.59749984741211,14.616070747375488,14.216428756713867,14.259285926818848,12.04161548614502,632497600,AAPL
2011-09-28,14.292499542236328,14.419285774230955,14.161070823669434,14.178929328918455,11.973755836486816,429637600,AAPL
2011-09-29,14.354286193847656,14.364643096923828,13.793213844299316,13.948928833007812,11.779525756835938,651086800,AAPL
2011-09-30,13.825714111328123,13.88892936706543,13.613571166992188,13.618571281433104,11.500550270080566,547640800,AAPL
2011-10-03,13.584643363952637,13.665714263916016,13.327500343322754,13.378570556640623,11.297870635986328,669099200,AAPL
2011-10-04,13.3774995803833,13.635713577270508,12.651429176330566,13.303570747375488,11.234539985656738,1233677200,AAPL
2011-10-05,13.137857437133787,13.5649995803833,12.867856979370115,13.508929252624512,11.407958984375,786469600,AAPL
2011-10-06,13.333213806152344,13.742142677307127,13.278571128845217,13.477499961853027,11.381414413452148,812582400,AAPL
2011-10-07,13.420714378356934,13.490714073181152,13.160357475280762,13.20714282989502,11.153105735778809,535458000,AAPL
2011-10-10,13.538928985595703,13.88607120513916,13.50749969482422,13.88607120513916,11.726446151733398,442514800,AAPL
2011-10-11,14.020357131958008,14.399286270141602,13.98214340209961,14.29607105255127,12.072675704956056,605687600,AAPL
2011-10-12,14.547857284545898,14.616070747375488,14.290714263916016,14.36392879486084,12.129984855651855,622286000,AAPL
2011-10-13,14.463570594787598,14.586786270141602,14.387499809265137,14.586786270141602,12.318178176879885,426185200,AAPL
2011-10-14,14.886786460876465,15.071429252624512,14.83107089996338,15.071429252624512,12.727446556091309,573367200,AAPL
2011-10-17,15.062143325805664,15.239286422729492,14.854999542236328,14.999643325805664,12.666824340820312,686044800,AAPL
2011-10-18,15.062856674194336,15.171786308288574,14.856785774230955,15.079999923706056,12.73468780517578,881602400,AAPL
2011-10-19,14.333929061889648,14.58642864227295,14.20714282989502,14.23642921447754,12.022314071655272,1104059600,AAPL
2011-10-20,14.285714149475098,14.298213958740234,14.07892894744873,14.118213653564451,11.922484397888184,549270400,AAPL
2011-10-21,14.217857360839844,14.255000114440918,13.95535659790039,14.031070709228516,11.84889030456543,621244400,AAPL
2011-10-24,14.149286270141602,14.51785659790039,14.121429443359377,14.491786003112791,12.237954139709473,502138000,AAPL
2011-10-25,14.465356826782228,14.51964282989502,14.192143440246582,14.20607089996338,11.99667739868164,430427200,AAPL
2011-10-26,14.348570823669434,14.376786231994627,14.041070938110352,14.307143211364746,12.08202838897705,456304800,AAPL
2011-10-27,14.555713653564451,14.60714340209961,14.353214263916016,14.453213691711426,12.205379486083984,494664800,AAPL
2011-10-28,14.39285659790039,14.512499809265137,14.375356674194336,14.462499618530272,12.213224411010742,322842800,AAPL
2011-10-31,14.372142791748049,14.618928909301758,14.323213577270508,14.456428527832031,12.208096504211426,385501200,AAPL
2011-11-01,14.193214416503906,14.26785659790039,14.043571472167969,14.161070823669434,11.958672523498535,531790000,AAPL
2011-11-02,14.288928985595703,14.30142879486084,14.11107063293457,14.193214416503906,11.985820770263672,327350800,AAPL
2011-11-03,14.2524995803833,14.407142639160156,14.119999885559082,14.395357131958008,12.156521797180176,441386400,AAPL
2011-11-04,14.358214378356934,14.408571243286133,14.255714416503906,14.294285774230955,12.071168899536133,302229200,AAPL
2011-11-07,14.282500267028809,14.285714149475098,14.147500038146973,14.276070594787598,12.055789947509766,270275600,AAPL
2011-11-08,14.364643096923828,14.571429252624512,14.341428756713867,14.508213996887209,12.251825332641602,400442000,AAPL
2011-11-09,14.177499771118164,14.317500114440918,14.07964324951172,14.117142677307127,11.92157745361328,558684000,AAPL
2011-11-10,14.179642677307127,14.186071395874023,13.64821434020996,13.757857322692873,11.618171691894531,744752400,AAPL
2011-11-11,13.807499885559082,13.882143020629885,13.580714225769045,13.73642921447754,11.600072860717772,653786000,AAPL
2011-11-14,13.697142601013184,13.758929252624512,13.507143020629885,13.545000076293944,11.438417434692385,432905200,AAPL
2011-11-15,13.600000381469728,13.910714149475098,13.551786422729492,13.886786460876465,11.727049827575684,430810800,AAPL
2011-11-16,13.901785850524902,13.96928596496582,13.725713729858398,13.741786003112791,11.604597091674805,349210400,AAPL
2011-11-17,13.713570594787598,13.734999656677246,13.410714149475098,13.478928565979004,11.382622718811035,479900400,AAPL
2011-11-18,13.532856941223145,13.571070671081545,13.38857078552246,13.390713691711426,11.308127403259276,371938000,AAPL
2011-11-21,13.228570938110352,13.274286270141602,13.068214416503906,13.178929328918455,11.129278182983398,447980400,AAPL
2011-11-22,13.250714302062988,13.4975004196167,13.247857093811035,13.446785926818848,11.355477333068848,409021200,AAPL
2011-11-23,13.375356674194336,13.422857284545898,13.102856636047363,13.106785774230955,11.068357467651367,428271200,AAPL
2011-11-25,13.157856941223145,13.255356788635254,12.975713729858398,12.98464298248291,10.96520709991455,254760800,AAPL
2011-11-28,13.298213958740234,13.454285621643066,13.22607135772705,13.432856559753418,11.343716621398926,346413200,AAPL
2011-11-29,13.422857284545898,13.529643058776855,13.221428871154783,13.328571319580078,11.255650520324709,375855200,AAPL
2011-11-30,13.61750030517578,13.652856826782228,13.510713577270508,13.649999618530272,11.52708911895752,405938400,AAPL
2011-12-01,13.662142753601074,13.89285659790039,13.598214149475098,13.854642868041992,11.699902534484863,387181200,AAPL
2011-12-02,13.922499656677246,14.05821418762207,13.877857208251951,13.91785717010498,11.753286361694336,379055600,AAPL
2011-12-05,14.053214073181152,14.157500267028809,13.942500114440918,14.036070823669434,11.85311794281006,357210000,AAPL
2011-12-06,14.018214225769045,14.093929290771484,13.906429290771484,13.962499618530272,11.79098415374756,283598000,AAPL
2011-12-07,13.926071166992188,13.962142944335938,13.812856674194336,13.896071434020996,11.734890937805176,304746400,AAPL
2011-12-08,13.98035717010498,14.125,13.936785697937012,13.952142715454102,11.782238006591797,376356400,AAPL
2011-12-09,14.030357360839844,14.072856903076172,13.965356826782228,14.057856559753418,11.871512413024902,296993200,AAPL
2011-12-12,13.988571166992188,14.067856788635254,13.908928871154783,13.994285583496094,11.817828178405762,301067200,AAPL
2011-12-13,14.035714149475098,14.121429443359377,13.824999809265137,13.88607120513916,11.726446151733398,338928800,AAPL
2011-12-14,13.810713768005373,13.835000038146973,13.488571166992188,13.578213691711426,11.466464042663574,406887600,AAPL
2011-12-15,13.690357208251951,13.704999923706056,13.51107120513916,13.533571243286133,11.428767204284668,256200000,AAPL
2011-12-16,13.584285736083984,13.719642639160156,13.556071281433104,13.60785675048828,11.491496086120604,421478400,AAPL
2011-12-19,13.659643173217772,13.744643211364746,13.588570594787598,13.650357246398926,11.527389526367188,235530400,AAPL
2011-12-20,13.848570823669434,14.146429061889648,13.830714225769045,14.141071319580078,11.941786766052246,337215200,AAPL
2011-12-21,14.167499542236328,14.189286231994627,14.000356674194336,14.158928871154783,11.956863403320312,262948000,AAPL
2011-12-22,14.178570747375488,14.254643440246582,14.146429061889648,14.233928680419922,12.0201997756958,202358800,AAPL
2011-12-23,14.274642944335938,14.413928985595703,14.267499923706056,14.404643058776855,12.16436767578125,269399200,AAPL
2011-12-27,14.396429061889648,14.610357284545898,14.39357089996338,14.518928527832031,12.260871887207031,265076000,AAPL
